Ebert,1871,1925,1871@1925
Rule Occupation,1923,1925,1923@25 years
Strasseman,1878,1929,1878@1929
Germany's joining of the International Federation,1926,1926,1926
Hendenburg,1847,1934,1847@1934
Lausanne Conference,1932,1932,1932
Hungarian revolution,1918,1919,1918@19 years
Horty,1868,1959,1868@1959
Masaryk,1850,1937,1850@1937
Venezu,1884,1948,1884@1948
Pilsudski,1867,1935,1867@1935
Mussolini,1883,1945,1883@1945
Roman navy,1922,1922,1922
Lateran Treaty,1929,1929,1929
Treaty of Lateran,1929,1929,1929
Death of Lenin,1924,1924,1924
Trotsky,1879,1940,1879@1940
Stalin,1879,1953,1879@1953
Bukharin,1888,1938,1888@1938
First Five-Year Plan,1928,1932,1928@32
American Soviet approval,1933,1933,1933
Soviet Union,1934,1934,1934
Joined the International Federation,1934,1934,1934
The Third Five-Year Plan,1938,1942,1938@42
Harding,1865,1923,1865@1923
Coolidge,1872,1933,1872@1933
Hoover,1874,1964,1874@1964
Ford,1863,1947,1863@1947
Clause 21,Request,1915,1915,1915
Chen Mingxiu,1879,1942,1879@1942
Hu Suit,1891,1962,1891@1962
Lee Dae Jun,1889,1927,1889@1927
Lu Xun,1881,1936,1881@1936
Dalai-Rama 13,1876,1933,1876@1933
Choi Parsan,1895,1952,1895@1952
San-I movement,1903,1919,1919@3 years
Banzai Incident,1903,1919,1919@3 Years
Rice fighting,1918,1918,1918
Siberian soldiers,1918,1922,1918@22 years
Tanaka Cabinet,1927,1929,1927@29 years
Yoshikazu Tanaka Cabinet,1927,1929,1927@29 years
Changwon killing case,1928,1928,1928
Shandong dispatch,1927,1928,1927@28 years
Jinan incident,1928,1928,1928
Stephen Rui,1865,1936,1865@1936
National Cooperation,1924,1927,1924@27 years
First National Convention,1924,1927,1924@27 years
Yeonbae Stone,1887,1975,1887@1975
North wood,1926,1928,1926@28 years
Fengoku,1859,1919,1859@1919
Wu Pei,1874,1939,1874@1939
Zhang Lei,1875,1928,1875@1928
Changwon killing case,1928,1928,1928
Fengtian Incident,1928,1928,1928
Zhang Kagaru,1901,2001,1901@2001
Promised autonomy after the war,1917,1917,1917
Rollett Method,1919,1919,1919
Amrit Sar incident,1919,1919,1919
Gandhi,1869,1948,1869@1948
Tagore,1861,1941,1861@1941
Ambedokku,1893,1957,1893@1957
Nehru,1889,1964,1889@1964
Neel,1889,1964,1889@1964
New Indian Government Act,1935,1935,1935
Revised Indian Government Act,1935,1935,1935
Jinna,1876,1948,1876@1948
Saya-san,1876,1931,1876@1931
Burma governance law,1937,1937,1937
Aung-sun,1915,1947,1915@47 years
Piven,1897,1964,1897@1964
Kartini,1879,1904,1879@1904
Sukarno,1901,1970,1901@70 years
Ho-Chi Min,1890,1969,1890@1969
Turkish Revolution,1919,1923,1919@23 years
Battle with intrusion Greek troops,1919,1922,1919@22 years
Sevres Convention,1920,1920,1920
Mustafa Kemal,1881,1938,1881@1938
Kemal Pasha,1881,1938,1881@1938
Sultan system abolished,1922,1922,1922
Lausanne Convention,1923,1923,1923
Abolition of the caliphate system,1924,1924,1924
Character reform,1928,1928,1928
Romanization adopted,1928,1928,1928
Egyptian Kingdom,1922,1953,1922@53 years
Egypt = British alliance treaty,1936,1936,1936
Hussein · McMahon Agreement,1915,1915,1915
Husain · McMahon Agreement,1915,1915,1915
Hussein · McMahon letter,1915,1915,1915
Balfour Declaration,1917,1917,1917
Hussein,1856,1931,1856@1931
Husain,1856,1931,1856@1931
Ibn Saul,1880,1953,1880@1953
Abd al-Aziz,1880,1953,1880@1953
Kajar morning,1796,1925,1796@1925
Leather = Hearn,1877,1944,1877@1944
Leather-Shear,1877,1944,1877@1944
Pufflevy morning,1925,1979,1925@79 years
Renamed as Iran,1935,1935,1935
The Third Afghan War,1919,1919,1919
Afghanistan independence,1919,1919,1919
DuPois,1868,1963,1868@1963
Hoover,1874,1964,1874@1964
Franklin-Roseworth,1882,1945,1882@1945
Franklin-Roosevelt,1882,1945,1882@1945
New Deal,1933,1935,1933@35 years
Keynes,1883,1946,1883@1946
Wagner method,1935,1935,1935
Social Security Act,1935,1935,1935
Soviet approval,1933,1933,1933
Approval of the US Soviet Union,1933,1933,1933
Cuban independence approval,1934,1934,1934
Cardenas,1895,1970,1895@1970
Vargas,1883,1954,1883@1954
Second McDonald's Cabinet,1929,1931,1929@31
Reduction of unemployment insurance,1931,1931,1931
McDonald's Nationwide Cabinet,1931,1935,1931@35 years
Stop gold standard,1931,1931,1931
Federal Conference of Ottawa,1932,1932,1932
British Federal Economic Conference,1932,1932,1932
Manchurian Incident,1931,1933,1931@33
Shanghai Incident,1901,1932,1932@1 year
Manchuria County,1932,1945,1932@45 years
Fengi,1906,1967,1906@67 years
Five-five incidents,1932,1932,1932
Withdrawal from the International League,1933,1933,1933
Withdrawal from the Japan National Federation,1933,1933,1933
Naval disarmament treaty abandonment,1934,1934,1934
Mao Zedong,1893,1976,1893@1976
Long March,1934,1936,1934@36 years
Onishi transition,1934,1936,1934@36 years
Zunyi conference,1935,1935,1935
8.1 Declaration,1935,1935,1935
Zhang Kagaru,1901,2001,1901@2001
Xi'an Incident,1936,1936,1936
National Cooperation,1937,1937,1937
Second National Co-operative,1937,1937,1937
Roh-do bridge incident,1937,1937,1937
Japan-China War,1937,1945,1937@45 years
Nanjing genocide incident,1937,1937,1937
Nomonhan Incident,1905,1939,1939@5 Years
Occupation of Guangzhou,1938,1938,1938
Wuhan occupation,1938,1938,1938
Chongqing Government,1938,1946,1938@46 years
Wang Dynasty,1883,1944,1883@1944
Wang Shuo,1883,1944,1883@1944
Hitler,1889,1945,1889@1945
Munich revolution,1923,1923,1923
Lausanne Conference,1932,1932,1932
Hendenburg,1847,1934,1847@1934
Allocation Authorization Act,1933,1933,1933
Third Reich,1933,1945,1933@45 years
Withdrawal from the International League,1933,1933,1933
Delegation of the German League of Nations,1933,1933,1933
Saar transfer,1935,1935,1935
Rearmament declaration,1935,1935,1935
German Rearmament Declaration,1935,1935,1935
French Southern Aid Treaty,1935,1935,1935
Soviet-Czech republic aid treaty,1935,1935,1935
France = Czech Mutual Assistance Treaty,1935,1935,1935
British German Navy Agreement,1935,1935,1935
Locarno Treaty abandonment,1936,1936,1936
Rheinland visited,1936,1936,1936
Einstein,1879,1955,1879@1955
Thomas-Man,1875,1955,1875@1955
Ethiopian invasion,1935,1936,1935@36 years
Withdrawal from the International League,1937,1937,1937
Withdrawal from the Italian League of Nations,1937,1937,1937
Amsterdam Anti-War Conference,1932,1932,1932
Comintern 7 th convention,1907,1935,1935 years@7 years
People's Front Cabinet,1936,1937,1936@37 years
French People's Front Cabinet,1936,1937,1936@37 years
Blum,1872,1950,1872@1950
The Spanish Revolution,1931,1931,1931
People's Front Cabinet,1936,1939,1936@39 years
Azaña,1880,1940,1880@1940
Civil war in Spain,1936,1939,1936@39 years
Franco,1892,1975,1892@1975
Hemingway,1899,1961,1899@1961
Malurou,1901,1976,1901@76 years
Orwell,1903,1950,1903@50 years
Salazar,1889,1970,1889@1970
Munich talks,1938,1938,1938
Neville - Chamberlain,1869,1940,1869@1940
Dalladie,1884,1970,1884@1970
Czechoslovak dismantling,1939,1939,1939
Slovak protected nation,1939,1939,1939
Albania annexation,1939,1939,1939
World War II,1939,1945,1939@45 years
Anti-Aggression Treaty,1939,1939,1939
The beginning of the Second World War,1939,1939,1939
Invasion of Poland,1939,1939,1939
Invasion of the Soviet Poland,1939,1939,1939
Soviet-War of Finland,1939,1940,1939@40 years
International Federation,1939,1939,1939
Excluding the Soviet Union,1939,1939,1939
Denmark · Norway invasion,1940,1940,1940
Germany Denmark / Norway invasion,1940,1940,1940
Netherlands · Belgian invasion,1940,1940,1940
Germany Netherlands · Belgian invasion,1940,1940,1940
Churchill,1874,1965,1874@1965
Participation in Italy,1940,1940,1940
Occupation of Paris,1940,1940,1940
French surrender,1940,1940,1940
Petan,1856,1951,1856@1951
Vichy government,1940,1944,1940@44 years
De Gol,1890,1970,1890@1970
Tito,1892,1980,1892@1980
Atlantic Opportunity Meeting,1941,1941,1941
The United States and British Summit Meeting,1941,1941,1941
The Pacific War,1941,1945,1941@45 years
Japan,Germany,Italy alliance,1940,1940,1940
Japan,Germany,Italy,Military Alliance,1940,1940,1940
Japan-U.S. Negotiations,1941,1941,1941
Pearl Harbor surprise,1941,1941,1941
Germany · Italy,1941,1941,1941
Declaration against the United States,1941,1941,1941
Murray occupation,1941,1941,1941
Occupation of Singapore,1942,1942,1942
Javan Sumatra Occupation,1942,1942,1942
Occupation of the Philippines,1942,1942,1942
Occupation of Burma,1942,1942,1942
Occupation of Myanmar,1942,1942,1942
Kim Il Sung,1912,1994,1912@94
Chandra Pose,1897,1945,1897@1945
Vietnam Independence Alliance,1941,1941,1941
Betomin,1941,1941,1941
Ho-Chi Min,1890,1969,1890@1969
Battle of the Midway,1942,1942,1942
Battle of Stalingrad,1942,1943,1942@43 years
North Africa landing,1942,1942,1942
Allied Army North Africa landing,1942,1942,1942
Comintern dissolution,1943,1943,1943
Sicily landing,1943,1943,1943
Allied forces landing in Sicily,1943,1943,1943
New Italian government unconditional surrender,1943,1943,1943
Dissolution of the fascist party,1943,1943,1943
Cairo talks,1943,1943,1943
Tehran talks,1911,1943,1943@11 years
Eisenhower,1890,1969,1890@1969
Paris liberation,1944,1944,1944
Saipan island fall,1944,1944,1944
American Army,1945,1945,1945
Retiring the Philippines,1945,1945,1945
Yalta talks,1945,1945,1945
Yalta Agreement,1945,1945,1945
American Army,1945,1945,1945
Iwo Jima occupation,1945,1945,1945
American Army,1945,1945,1945
Okinawa mainland landing,1945,1945,1945
Fall of Berlin,1945,1945,1945
Germany unconditional surrender,1945,1945,1945
Potsdam talks,1907,1945,1945@7 years
Truman,1884,1972,1884@1972
Dropped atomic bombs in Hiroshima,1945,1945,1945
Dropped the atomic bomb in Hiroshima,the USA,1945,1945,1945
Soviet Union,1945,1945,1945
Declaration against Japan,1945,1945,1945
Atomic bombing in Nagasaki,1945,1945,1945
Dropped the atomic bomb in Nagasaki,USA,1945,1945,1945
Surrender of Japan,1945,1945,1945
Dumbarton-Oaks Conference,1908,1944,1944@8 years
San Francisco Conference,1904,1945,1945@4 Years
Bretton-Woods Association,1944,1944,1944
Nuremberg trial,1945,1946,1945@46 years
Tokyo Trial,1946,1948,1946@48 years
Far East International Military Trial,1946,1948,1946@48 years
MacArthur,1880,1964,1880@1964
Yoshida Cabinet,1946,1954,1946@47 years@48 years@54 years
Atelie cabinet,1945,1951,1945@51 years
Important industry nationalization,1946,1949,1946@49 years
Churchill,1874,1965,1874@1965
Eden,1897,1977,1897@1977
Suez Soldiers,1956,1956,1956
Ale,1949,1949,1949
British Commonwealth withdrawal,1949,1949,1949
Fourth Republicans,1946,1958,1946@198
Tito,1892,1980,1892@1980
Cominformum,1948,1948,1948
Excluding Yugoslavia,1948,1948,1948
Marshall,1880,1959,1880@1959
Marshall-Plan,1947,1947,1947
European Economic Recovery Assistance Program,1947,1947,1947
European Economic Cooperation Organization,1948,1948,1948
OEEC,1948,1948,1948
Czechoslovakia-coup,1948,1948,1948
Western European Union Convention,1948,1948,1948
Treaty of Prussel,1948,1948,1948
West administrative district currency reform,1948,1948,1948
Berlin blockade,1948,1948,1948
Soviet-West German diplomatic recovery,1955,1955,1955
Elimination of inequality treaty,1943,1943,1943
National Cease-fire Fight Agreement,1946,1946,1946
Political Consultative Conference,1946,1946,1946
Mao Zedong,1893,1976,1893@1976
Zhou Enlai,1898,1976,1898@1976
Yeonbae Stone,1887,1975,1887@1975
Land reform,1950,1950,1950
Land Reform Act,1950,1950,1950
Korean War,1950,1953,1950@53 years
First Five-Year Plan,1953,5719,1953@5719
China's First Five-Year Plan,1953,5719,1953@5719
Kim Il Sung,1912,1994,1912@94
Lee's Senior,1875,1965,1875@1965
Philippine independence,1946,1946,1946
Philippine Republic independence,1946,1946,1946
Sukarno,1901,1970,1901@70 years
The Hague Agreement,1949,1949,1949
Indonesia,1965,1965,1965
Withdrawal from the United Nations,1965,1965,1965
Ho-Chi Min,1890,1969,1890@1969
Indochina war,1946,1954,1946@54 years
Bao Dai,1914,1997,1914@97
Geneva Conference,1904,1954,1954@4 Years
Go-Din-Diem,1901,1963,1901@63
Sihanouk,1922,2012,1922@2012
Sihanouk,1922,2012,1922@2012
Burma independence,1948,1948,1948
Ne-win,1911,2002,1911@2002
Singapore,1965,1965,1965
Separation and independence,1965,1965,1965
Indian independence law,1947,1947,1947
Indian independence,1947,1947,1947
Republic of India,1950,1950,1950
Jinna,1876,1948,1876@1948
Pakistan Republic independence,1947,1947,1947
Sri Lanka independence,1948,1948,1948
Ceylon independence,1948,1948,1948
Palestinian War,1948,1949,1948@49 years
First Middle East War,1948,1949,1948@49 years
Korean War,1950,1953,1950@53 years
MacArthur,1880,1964,1880@1964
People's volunteer dispatch of People's Republic of China,1950,1950,1950
San Francisco Peace Conference,1951,1951,1951
Japan-US Security Treaty,1951,1951,1951
Japan-Soviet diplomatic recovery,1956,1956,1956
Japan's accession to the United Nations,1956,1956,1956
US mutual defense treaty,1951,1951,1951
The United States-South Korea mutual defense treaty,1953,1953,1953
The Mutual Defense Treaty of the United States of America,1954,1954,1954
Pacific Security Treaty,1951,1951,1951
ANZUS,1951,1951,1951
Turkey = Mutual Defense Treaty of Iraq,1955,1955,1955
Fourth Five-Year Plan,1946,1950,1946@50 years
Stalin's death,1953,1953,1953
Khrushchev,1894,1971,1894@1971
Comin Form dissolution,1956,1956,1956
Polish anti-government anti-Soviet riot,1956,1956,1956
Poznan riot,1956,1956,1956
Rubber Stove,1905,1982,1905@1982
Rubberka,1905,1982,1905@1982
Hungarian antiso riot,1956,1956,1956
Hungary incident,1956,1956,1956
Nagy = Imre,1895,1958,1895@1958
Visit to Khrushchev,1959,1959,1959
Truman,1884,1972,1884@1972
Eisenhower,1890,1969,1890@1969
Coudenhoff-Carrégie,1894,1972,1894@1972
Schumann,1886,1963,1886@1963
De Gol,1890,1970,1890@1970
French approval by China,1964,1964,1964
France,1966,1966,1966
NATO withdrawal from the military organization,1966,1966,1966
May crisis,1905,1968,1968@5 years
The May Revolution,1905,1968,1968@5 Years
De-goal resignation,1969,1969,1969
Wilson Cabinet,1964,1970,1964@70 years
First Wilson Cabinet,1964,1970,1964@70 years
Retreat from the east of Suez,1968,1968,1968
Great Government Government,1966,1969,1966@69 years
Colombo Conference,1954,1954,1954
Nehru / Zhou Enlai talks,1954,1954,1954
Asia-Africa Conference,1955,1955,1955
Bandung Conference,1955,1955,1955
Tito,1892,1980,1892@1980
Egyptian Revolution,1952,1952,1952
Nagif,1901,1984,1901@84 years
Nasser,1918,1970,1918@70 years
Suez Canal Nationalization,1956,1956,1956
Suez war,1956,1957,1956@57 years
The Second Middle East War,1956,1957,1956@57 years
Iraq Revolution,1958,1958,1958
Kasem,1914,1963,1914@63 years
Sudan independence,1956,1956,1956
Morocco independence,1956,1956,1956
Tunisia independence,1956,1956,1956
Algerian War,1954,1962,1954@62 years
Evian agreement,1962,1962,1962
Algeria Independence,1962,1962,1962
Ghana independence,1957,1957,1957
Enkuma,1909,1972,1909@1972
Guinea Independence,1958,1958,1958
Sect-Toure,1922,1984,1922@84
Congo independence,1960,1960,1960
Congo disturbance,1960,1965,1960@1965
Rumumba,1925,1961,1925@61 years
Civil war in Nigeria,1967,1970,1967@70 years
Biafla War,1967,1970,1967@70 years
Guatemala Left government,1950,1954,1950@54 years
Peron,1895,1974,1895@1974
Batista regime,1940,1958,1940@44 years@52 years@58 years
Cuban revolution,1959,1959,1959
Castro,1926,1926,1926
Guevara,1928,1967,1928@67 years
Cuban crisis,1962,1962,1962
Bolivia Revolution,1952,1952,1952
Vargas,1883,1954,1883@1954
Liu Shao,1898,1969,1898@1969
Tibetan rebellion,1959,1959,1959
Dalai-Rama 14th,1935,1935,1935
Sino-Indian border dispute,1959,1962,1959@62 years
Abandonment of Sino-Soviet technical agreement,1959,1959,1959
Lin Biao,1908,1971,1908@71
Jiang Bai,1913,1991,around 1913@91
Deng Xiaoping,1904,1997,1904@97
Go-Din-Diem,1901,1963,1901@63
Tonkin Gulf Incident,1964,1964,1964
Northern Vietnam Bombing,1965,1965,1965
Northern bomb,1965,1965,1965
Vietnam War,1965,1973,1965@73 years
Paris peace talks,1968,1973,1968@73 years
American troops withdrawing Vietnam,1973,1973,1973
Saigon capture,1975,1975,1975
Democratic Kampuchea,1976,1979,1976@79 years
Democratic Cambodia,1976,1979,1976@79 years
Zhang Shu cabinet,1960,1961,1960@61 years
Korean military coup,1961,1961,1961
Park Ji-hee,1917,1979,1917@197
Marcos,1917,1989,1917@1989
Lee = Kuan Yew,1923,1923,1923
Mahathir,1925,1925,1925
Ne-win,1911,2002,1911@2002
Nine,Three,Incident,1965,1965,1965
Military coups,1965,1965,1965
Suharto,1921,2008,1921@2008
Iranian oil nationalization,1951,1951,1951
Mosadeg,1881,1967,1881@1967
Pufflevi II,1919,1980,1919@80 years
Kennedy,1917,1963,1917@63 years
Partial nuclear test termination treaty,1963,1963,1963
Assassination of Kennedy,1963,1963,1963
Johnson,1908,1973,1908@73 years
King Pastor,1929,1968,1929@68 years
Vietnam intervention,1965,1965,1965
Nixon,1913,1994,1913@94
Kissinger,1923,1923,1923
Vietnam withdrawal,1973,1973,1973
Nixon's resignation,1974,1974,1974
Khrushchev dismissal,1964,1964,1964
Khrushchev stagnation,1964,1964,1964
Brezhnev,1906,1982,1906@1982
Kosugin,1904,1980,1904@80 years
Dopchek,1921,1992,1921@92
Soviet Czechoslovak military intervention,1968,1968,1968
Sakharov,1921,1989,1921@1989
Polish rebel movement,1970,1970,1970
Fourth Middle East War,1973,1973,1973
Oil crisis,1973,1973,1973
Primary oil = shock,1973,1973,1973
Fifth Fukuryo Maru Incident,1954,1954,1954
Russell-Einstein Declaration,1955,1955,1955
Partland = Russell,1872,1970,1872@1970
A World Athlete Bomb Exhibition,1955,1955,1955
Bug wash conference,1957,1957,1957
Partial nuclear test termination treaty,1963,1963,1963
Nuclear war prevention agreement,1973,1973,1973
Comprehensive Nuclear Test Ban Treaty,1996,1996,1996
CTBT,1996,1996,1996
Brant,1913,1992,1913@92
Soviet-West Germany Anti-Treaty Convention,1970,1970,1970
Moscow Convention,1970,1970,1970
West Germany = Poland normalization,1970,1970,1970
East and West Germany,1973,1973,1973
United Nations simultaneous accession,1973,1973,1973
Schmidt,1918,1918,1918
The European Security Cooperation Council,1975,1975,1975
Democratization of Portugal,1974,1974,1974
Franco death,1975,1975,1975
Juan Carlos I,1938,1938,1938
Changing the right of representation of the United Nations in China,1971,1971,1971
Nixon's visit,1972,1972,1972
Tanaka Cabinet,1972,1974,1972@74 years
Japan-China Joint Statement,1972,1972,1972
Japan-China Peace and Friendship Treaty,1978,1978,1978
Thatcher,1925,2013,1925@2013
Falkland War,1904,1982,1982@4 years
Major,1943,1943,1943
Blair,1953,1953,1953
Giskar Destan,1926,1926,1926
Mitterand,1916,1996,1916@1996
Chirac,1932,1932,1932
Call,1930,1930,1930
Schroeder,1944,1944,1944
Carter,1924,1924,1924
US-China diplomatic normalization,1979,1979,1979
Reagan,1911,2004,1911@2004
Plaza Accord,1985,1985,1985
Bush,1924,1924,1924
Gulf War,1901,1991,1991@1 year
Clinton,1946,1946,1946
Bush,1946,1946,1946
Simultaneous multiple terrorism,2001,2001,2001
9,11 incident,2001,2001,2001
Soviet Union,1979,1979,1979
Military intervention in Afghanistan,1979,1979,1979
Andropos,1914,1984,1914@84
Chernenko,1911,1985,1911@1985
Gorbachev,1931,1931,1931
Chernobyl nuclear power plant accident,1986,1986,1986
New Belgrade Declaration,1988,1988,1988
Conservative coup,1991,1991,1991
Anti-Gorbachev-coup,1991,1991,1991
The dissolution of the Soviet Communist Party,1991,1991,1991
Baltic Three Countries Independence Recovery,1991,1991,1991
Soviet extinction,1991,1991,1991
Yeltsin,1931,2007,1931@2007
Putin,1952,1952,1952
Walesa,1943,1943,1943
Jarzerski,1923,1923,1923
Honeker retirement,1989,1989,1989
Berlin Wall opening,1989,1989,1989
Havel,1936,2011,1936@2011
Zhou Enlai death,1976,1976,1976
Mao Tse Died,1976,1976,1976
Hua Kunpun,1921,2008,1921@2008
Four People Arrested,1976,1976,1976
Deng Xiaoping,1904,1997,1904@97
People's Demolition Demolition,1985,1985,1985
US-China diplomatic normalization,1979,1979,1979
Hu Yaobao,1913,1989,1913@89 years
Zhao Ziyang,1919,2005,1919@2005
Tiananmen Incident,1989,1989,1989
The second Tiananmen Incident,1989,1989,1989
Jiang Zemin,1926,1989,1926@1989
Zhu Rongji,1928,1928,1928
Hong Kong's return,1997,1997,1997
Macao's refund,1999,1999,1999
Hu Jintao,1942,1942,1942
Wen Jiabao,1942,1942,1942
Invasion of the Vietnamese army of Cambodia,1978,1978,1978
Cambodian People's Republic,1979,1979,1979
Chuetsu War,1979,1979,1979
China = Vietnam war,1979,1979,1979
Vietnam's withdrawal from Cambodia,1989,1989,1989
Kim Jong Il,1942,2011,1942@2011
Ethiopian Revolution,1974,1974,1974
Hayle-Serrache,1892,1975,1892@1975
Southeast Asia Friendship and Cooperation Treaty,1976,1976,1976
Hawk,1929,1929,1929
The Third Middle East War,1967,1967,1967
6 Days War,1967,1967,1967
Sadat,1918,1981,1918@81
Fourth Middle East War,1973,1973,1973
Egypt = Israel Peace Treaty,1979,1979,1979
Camp-David agreement,1978,1978,1978
Sadat assassination,1981,1981,1981
Mubarak,1928,1988,1928
Sinai Peninsula return,1982,1982,1982
Invasion of Lebanon,1982,1982,1982
Israel invasion of Lebanon,1982,1982,1982
Rabin,1922,1995,1922@95
Arafat,1929,2004,1929@2004
Palestinian State Establishment Declaration,1988,1988,1988
Middle East Peace Conference,1991,1991,1991
Palestinian Interim Autonomy Agreement,1993,1993,1993
Oslo Agreement,1993,1993,1993
Assassination of Prime Minister Rabin,1995,1995,1995
Sharon,1928,1988,1928
Iranian Revolution,1979,1979,1979
Komeini,1902,1989,1902@89 years
Saddam Hussein,1937,2006,1937@2006
President Hussein,1937,2006,1937@2006
Iran = Iraq war,1980,1988,1980@1988
Iraq,1990,1990,1990
Invasion of Kuwait,1990,1990,1990
Bin-Laden,1957,2011,1957@58 years@2011
President Park assassination,1979,1979,1979
Gwangju Incident,1980,1980,1980
All Doo Hwan,1931,1931,1931
Roh Tae-hee,1932,1932,1932
Han Democratic diplomatic establishment,1990,1990,1990
South and North Korea,1991,1991,1991
United Nations simultaneous accession,1991,1991,1991
Establish diplomatic relations between China and South Korea,1992,1992,1992
Kim Yong Sang,1927,1927,1927
Kim Dae Jung,1925,2009,1925@2009
Roh Moo-hyun,1946,2009,1946@2009
Lee Teng-hui,1923,1923,1923
Chen Shui-bian,1951,1951,1951
Habibie,1936,1936,1936
Megawati,1947,1947,1947
Assassination of Benigno-Aquino,1983,1983,1983
Corazon - Aquino,1933,2009,1933@2009
Ramos,1928,1988,1928
Estrada,1937,1937,1937
Arroyo,1947,1947,1947
Sue Qi,1945,1945,1945
Indira Gandhi,1917,1984,1917@84 years
Nuclear possession of India,1974,1974,1974
Indira-Gandhi assassination,1984,1984,1984
Rajab = Gandhi,1944,1991,1944@91 years
Agende,1908,1973,1908@73 years
Chilean military coup d'etat,1973,1973,1973
Pinochet,1915,2006,1915@2006
Chilean civilian government transfer,1990,1990,1990
Falkland War,1904,1982,1982@4 years
The Nicaraguan Revolution,1979,1979,1979
Guinea-Bissau independence,1973,1973,1973
Mozambique independence,1975,1975,1975
Angola independence,1975,1975,1975
Zimbabwe Independence,1980,1980,1980
Namibia independence,1990,1990,1990
Eritrean independence,1993,1993,1993
Declark,1936,1936,1936
Apartheid,1991,1991,1991
Legal elimination,1991,1991,1991
Mandela,1918,1918,1918
Czech and Slovakia,1993,1993,1993
Separation into the Republics,1993,1993,1993
Croatia · Slovenia Republic,1991,1991,1991
Declaration of Independence,1991,1991,1991
Macedonia Independence Declaration,1991,1991,1991
Bosnia and Herzegovina Independence Declaration,1992,1992,1992
Formation of the New Yugoslavia Federation,1992,1992,1992
Milosevic,1941,2006,1941@2006
Rwanda civil war,1990,1994,1990@1994
South Pacific Nuclear Free Zone Treaty,1985,1985,1985
Rarotonga Treaty,1985,1985,1985
Rachel-Carson,1907,1964,1907@64 years
United Nations Human Environment Conference,1972,1972,1972
Earth Summit,1992,1992,1992
United Nations Conference on Environment and Development,1992,1992,1992
Kyoto conference,1997,1997,1997
Global Warming Prevention Conference,1997,1997,1997
Einstein,1879,1955,1879@1955
Heisenberg,1901,1976,1901@196
Three Mile Island nuclear power plant accident,1979,1979,1979
Chernobyl nuclear power plant accident,1986,1986,1986
Ford,1863,1947,1863@1947
Wright brothers,1867,1948,1867@1912@1871@1948
Lindberg,1902,1974,1902@74 years
Bergson,1859,1941,1859@1941
Spengler,1880,1936,1880@1936
Sartre,1905,1980,1905@80 years
Dewey,1859,1952,1859@1952
Freud,1856,1939,1856@1939
Lenin,1870,1924,1870@1924
Max-Weber,1864,1920,1864@1920
Levi-Strauss,1908,2009,1908@2009
Romain-Roland,1866,1944,1866@1944
Proust,1871,1922,1871@1922
Camusu,1913,1960,1913 years@60 years
Thomas-Man,1875,1955,1875@1955
Joyce,1882,1941,1882@1941
Lawrence,1885,1930,1885@1930
Hemingway,1899,1961,1899@1961
Kafka,1883,1924,1883@1924
Tagore,1861,1941,1861@1941
Lu Xun,1881,1936,1881@1936
Matisse,1869,1954,1869@1954
Picasso,1881,1973,1881@1973
Dali,1904,1989,1904@89 years
Sikeiros,1896,1974,1896@1974
Schönberg,1874,1951,1874@1951
Bartok,1881,1945,1881@1945
Disney,1901,1966,1901@66 years
Chaplin,1889,1977,1889@1977
